"","Fecha","Departamento","Municipio","Día","Hora","Barrio","Zona","Clase.de.sitio","Edad","Sexo","Estado.civil","Clase.de.empleado","Profesión","Escolaridad","Delito.Captura","Código.DANE","Cantidad"
"22","01/06/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 09:45:00 AM","SECTOR PARQUE EL LAGO","URBANA","VIAS PUBLICAS","23","MASCULINO","CASADO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"23","01/06/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 08:45:00 AM","SECTOR PUENTES DE LA 9A CON 12","URBANA","VIAS PUBLICAS","28","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"24","01/06/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 09:35:00 AM","P.INDUSTRIAL A","URBANA","VIAS PUBLICAS","37","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 291. USO DE DOCUMENTO FALSO",1
"25","01/06/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 05:55:00 AM","VDA. COMBIA","URBANA","PERIMETRO URBANO","41","MASCULINO","CASADO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 120. LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO )",1
"26","01/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 06:00:00 PM","CENTRO (A) PEREIRA","URBANA","VIAS PUBLICAS","27","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"27","01/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 08:00:00 AM","COMBIA (NO UTILIZAR)","URBANA","CARCELES","47","FEMENINO","SOLTERO","AMA DE CASA","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"28","01/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 04:55:00 PM","EL PIZAMO","URBANA","VIAS PUBLICAS","16","MASCULINO","SOLTERO","ESTUDIANTE","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"29","01/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 12:55:00 PM","CENTRO (A) PEREIRA","URBANA","ALMACENES","20","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"30","01/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 01:00:00 PM","ATENAS","URBANA","VIAS PUBLICAS","37","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"31","01/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 10:40:00 AM","VARIANTE CONDINA V.5","RURAL","CARRETERA","25","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 454. FRAUDE A RESOLUCIÓN JUDICIAL O ADMINISTRATIVA DE POLICÍA",1
"32","01/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 05:20:00 PM","CIUDADELA SALAMANCA V.I.P","RURAL","VIAS PUBLICAS","21","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"33","01/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 04:15:00 PM","CENTRO (A) PEREIRA","URBANA","VIAS PUBLICAS","34","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"34","01/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 06:40:00 PM","LA PAZ CENTRO","URBANA","VIAS PUBLICAS","23","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"35","01/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 04:35:00 PM","EL REMANSO","URBANA","INTERIOR VEHICULO SERVICIO PUBLICO","19","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"36","01/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 08:25:00 AM","JARDIN DE VELEZ Y VELEZ","URBANA","VIAS PUBLICAS","37","MASCULINO","SOLTERO","AGRICULTOR","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"37","01/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 02:30:00 PM","PEAJE CERRITOS","RURAL","CARRETERA","46","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 454. FRAUDE A RESOLUCIÓN JUDICIAL O ADMINISTRATIVA DE POLICÍA",1
"38","01/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 05:50:00 PM","TERMINAL DE TRANSPORTES","URBANA","TERMINAL DE TRANSPORTES","47","FEMENINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 289. FALSEDAD EN DOCUMENTO PRIVADO",1
"39","01/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 02:42:00 AM","MONSERRATE","URBANA","VIAS PUBLICAS","28","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"40","01/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","12/31/1899 05:00:00 PM","BRISAS DEL OTUN","URBANA","CASAS DE HABITACION","29","FEMENINO","SOLTERO","AMA DE CASA","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"41","01/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","12/31/1899 06:00:00 PM","LAS BRISAS  (V/SANTANA)","URBANA","CASAS DE HABITACION","31","FEMENINO","UNION LIBRE","AMA DE CASA","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"42","01/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","12/31/1899 12:50:00 PM","LA PAZ CENTRO","URBANA","ALMACENES","29","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"43","01/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","12/31/1899 12:00:00 AM","SECTOR PLAZA DE BOLIVAR","URBANA","ALMACENES","42","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"44","01/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 05:40:00 PM","CAIMALITO","URBANA","VIAS PUBLICAS","17","MASCULINO","SOLTERO","ESTUDIANTE","-","-",66001000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"45","01/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 10:15:00 AM","CENTRO (A) PEREIRA","URBANA","LOTE BALDIO","52","MASCULINO","DIVORCIADO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"46","01/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 04:10:00 PM","BOSTON","URBANA","TERMINAL DE TRANSPORTES","44","MASCULINO","UNION LIBRE","COMERCIANTE","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"47","01/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 07:35:00 AM","SAN JUAN","URBANA","CASAS DE HABITACION","19","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"48","01/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","12/31/1899 09:41:00 PM","SANTAFE","URBANA","VIAS PUBLICAS","21","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"49","01/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","12/31/1899 12:00:00 PM","GUAYACANES COM. SAN JOAQUIN","URBANA","VIAS PUBLICAS","19","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR",1
"50","01/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","12/31/1899 06:30:00 PM","COROCITO","URBANA","VIAS PUBLICAS","41","MASCULINO","SOLTERO","AGRICULTOR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"51","01/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","12/31/1899 05:20:00 PM","SAN ESTEBAN","URBANA","VIAS PUBLICAS","23","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 226. INJURIA POR VÍAS DE HECHO",1
"52","01/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","12/31/1899 05:20:00 PM","VDA. LA HONDA","RURAL","VIAS PUBLICAS","30","MASCULINO","SOLTERO","AGRICULTOR","-","-",66001000,"ARTÍCULO 103. HOMICIDIO",1
"53","01/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 06:00:00 PM","SECTOR CARCEL LA 40","URBANA","VIAS PUBLICAS","43","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"54","01/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 09:00:00 PM","SECTOR PARQUE LA LIBERTAD","URBANA","VIAS PUBLICAS","55","MASCULINO","SOLTERO","COMERCIANTE","-","-",66001000,"ARTÍCULO 206. ACTO SEXUAL VIOLENTO",1
"55","01/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 08:40:00 PM","VDA. COMBIA","RURAL","VIAS PUBLICAS","16","MASCULINO","SOLTERO","ESTUDIANTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"56","01/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","12/31/1899 10:25:00 AM","VDA. MORELIA","RURAL","VIAS PUBLICAS","18","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS",1
"57","01/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 08:00:00 AM","POBLADO II","URBANA","VIAS PUBLICAS","23","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO",1
"58","01/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 07:30:00 AM","LA ISLA DE CUBA","URBANA","VIAS PUBLICAS","16","FEMENINO","SOLTERO","ESTUDIANTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"59","01/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 12:10:00 PM","PLAZA CIVICA CIUDAD VICTORIA","URBANA","ALMACENES","38","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO ENTIDADES COMERCIALES",1
"60","01/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","12/31/1899 04:25:00 PM","VDA. EL JORDAN","RURAL","CARRETERA","28","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 291. USO DE DOCUMENTO FALSO",1
"61","01/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 09:00:00 AM","COROCITO","URBANA","VIAS PUBLICAS","22","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"62","01/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 07:00:00 AM","LA PUPY","RURAL","EMPRESA","29","MASCULINO","UNION LIBRE","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"63","01/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 07:00:00 AM","LA PUPY","RURAL","EMPRESA","49","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"64","01/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 07:00:00 AM","LA PUPY","RURAL","EMPRESA","55","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"65","01/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 04:20:00 PM","SECTOR PLAZA DE BOLIVAR","URBANA","VIAS PUBLICAS","25","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"66","01/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 09:10:00 AM","LA VICTORIA","URBANA","VIAS PUBLICAS","31","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"67","01/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 01:45:00 PM","MALAGA","URBANA","VIAS PUBLICAS","20","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"68","01/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","12/31/1899 05:35:00 PM","BOSQUE DE SANTA ELENA","URBANA","VIAS PUBLICAS","20","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"69","01/16/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 05:00:00 PM","PRIMERO DE FEBRERO 1","URBANA","VIAS PUBLICAS","17","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 103. HOMICIDIO",1
"70","01/16/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 05:00:00 PM","PRIMERO DE FEBRERO 1","URBANA","VIAS PUBLICAS","18","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 103. HOMICIDIO",1
"71","01/16/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 10:30:00 AM","CAIMALITO","RURAL","VIAS PUBLICAS","29","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO",1
"72","01/16/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 10:20:00 AM","ALCAZARES CUBA V-3","URBANA","VIAS PUBLICAS","22","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"73","01/16/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 07:20:00 PM","SAMARIA I","URBANA","VIAS PUBLICAS","22","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"74","01/16/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 07:20:00 PM","SAMARIA I","URBANA","VIAS PUBLICAS","24","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"75","01/16/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 12:00:00 AM","TERRANOVA","URBANA","VIAS PUBLICAS","24","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"76","01/16/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 12:00:00 AM","TERRANOVA","URBANA","VIAS PUBLICAS","54","MASCULINO","CASADO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"77","01/16/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 10:35:00 AM","TERRANOVA","URBANA","VIAS PUBLICAS","52","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"78","01/16/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 10:35:00 AM","TERRANOVA","URBANA","VIAS PUBLICAS","56","MASCULINO","CASADO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 111. LESIONES PERSONALES",1
"79","01/16/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 07:40:00 AM","PLUMON ALTO","URBANA","VIAS PUBLICAS","53","MASCULINO","UNION LIBRE","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS",1
"80","01/16/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 10:55:00 AM","SECTOR GALERIA CENTRAL","URBANA","VIAS PUBLICAS","26","MASCULINO","SOLTERO","DESEMPLEADO","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"81","01/16/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 11:20:00 PM","SECTOR PARQUE LA LIBERTAD","URBANA","VIAS PUBLICAS","20","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 376. TRÁFICO, FABRICACIÓN O PORTE DE ESTUPEFACIENTES",1
"82","01/16/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","12/31/1899 11:20:00 PM","SECTOR PARQUE LA LIBERTAD","URBANA","VIAS PUBLICAS","35","MASCULINO","SOLTERO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 239. HURTO PERSONAS",1
"83","01/17/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","12/31/1899 04:00:00 PM","TERMINAL DE TRANSPORTES","URBANA","TERMINAL DE TRANSPORTES","45","MASCULINO","CASADO","EMPLEADO PARTICULAR","-","-",66001000,"ARTÍCULO 365. FABRICACIÓN, TRÁFICO, PORTE O TENENCIA DE ARMAS DE FUEGO,ACCESORIOS, PARTES O MUNICIONES",1
"84","01/17/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","12/31/1899 01:30:00 PM","VDA. LA FLORIDA","RURAL","VIAS PUBLICAS","28","MASCULINO","SOLTERO","INDEPENDIENTE","-","-",66001000,"ARTÍCULO 447. RECEPTACIÓN",1
